Date;Month;Year;Day;Hour;Grid;PV;Storage;C65B;C65
1/1/2015 17:00;1;2015;1;17;34.32095604;0.029316257;-1.131666632;-61.12496967;0.152268246
1/1/2015 18:00;1;2015;1;18;31.1898444;0.030251737;-1.124999948;-64.4437685;0.153767983
1/1/2015 19:00;1;2015;1;19;41.90137944;0.028721773;-0.466666669;-52.02172352;0.15277578
1/1/2015 20:00;1;2015;1;20;42.15336494;0.028991583;-1.116666655;-54.52056847;0.153473006
1/1/2015 21:00;1;2015;1;21;63.83188057;0.02617423;-0.473333325;-31.30255274;0.152874484
1/1/2015 22:00;1;2015;1;22;85.93427111;0.023696747;-1.134999996;-0.058632197;0.150363356
1/1/2015 23:00;1;2015;1;23;89.14811758;0.022625694;-1.174999976;0.108777405;0.150433507
2/1/2015 0:00;1;2015;2;0;81.1034886;0.022139252;-0.548333325;0.10836493;0.15093697
2/1/2015 1:00;1;2015;2;1;80.10420526;0.022098106;-1.208333275;0.108354215;0.150876776
2/1/2015 2:00;1;2015;2;2;80.99212424;0.022028881;-1.216666637;0.1081415;0.150894589
2/1/2015 3:00;1;2015;2;3;81.00261892;0.02184808;-1.878333304;0.10832193;0.151650909
2/1/2015 4:00;1;2015;2;4;86.33695602;0.021367296;-1.229999973;0.10854361;0.151505676
2/1/2015 5:00;1;2015;2;5;81.04765345;0.02308742;-1.871666636;-11.04110564;0.15137824
2/1/2015 6:00;1;2015;2;6;34.52754097;0.028380177;-1.819999959;-64.90881793;0.154777726
2/1/2015 7:00;1;2015;2;7;34.52042384;0.028120647;-1.149999996;-58.54111773;0.153663873
2/1/2015 8:00;1;2015;2;8;27.02707342;-0.408307067;-1.83499996;-59.38416907;0.1539309
2/1/2015 9:00;1;2015;2;9;21.35266077;-10.89370943;-1.823333297;-63.72332357;0.153833937
2/1/2015 10:00;1;2015;2;10;25.44718823;-16.21155961;-1.836666631;-57.84887511;0.155389957
2/1/2015 11:00;1;2015;2;11;5.345207281;-30.05121918;-1.84666663;-62.68818461;0.155066929
2/1/2015 12:00;1;2015;2;12;1.314347129;-35.83832022;-1.164999968;-60.98823477;0.154740224
2/1/2015 13:00;1;2015;2;13;10.46022534;-29.67798796;-1.799999966;-57.63906002;0.154530247
2/1/2015 14:00;1;2015;2;14;20.5458381;-10.52638769;-1.801666623;-60.1259648;0.153502038
2/1/2015 15:00;1;2015;2;15;34.75189422;-2.70020557;-1.824999962;-54.66919467;0.153562936
2/1/2015 16:00;1;2015;2;16;38.00825545;0.047359726;-1.821666626;-60.20252488;0.152051086
2/1/2015 17:00;1;2015;2;17;48.676581;0.02842993;-1.748333329;-56.77611974;0.15266474
2/1/2015 18:00;1;2015;2;18;41.23776989;0.02937998;-1.728333348;-62.36457424;0.152699697
2/1/2015 19:00;1;2015;2;19;41.53087814;0.028410033;-1.106666686;-55.00916974;0.152901467
2/1/2015 20:00;1;2015;2;20;44.97800945;0.027721762;-1.788333323;-49.80544799;0.152484997
2/1/2015 21:00;1;2015;2;21;62.78424368;0.025240393;-1.804999965;-25.90890567;0.151329744
2/1/2015 22:00;1;2015;2;22;81.59848353;0.0221577;-1.788333307;0.107810405;0.149039
2/1/2015 23:00;1;2015;2;23;85.872074;0.021616187;-1.818333296;0.10720264;0.149756327
3/1/2015 0:00;1;2015;3;0;78.55473601;0.020730415;-1.216666611;0.10747256;0.150185377
3/1/2015 1:00;1;2015;3;1;79.48257586;0.022124203;-1.879999971;0.10803991;0.15034777
3/1/2015 2:00;1;2015;3;2;77.70423393;0.021231979;-1.836666627;0.107756105;0.150318359
3/1/2015 3:00;1;2015;3;3;79.28452568;0.022008392;-1.883333305;0.107526745;0.150243393
3/1/2015 4:00;1;2015;3;4;84.61603508;0.022377779;-1.239999987;0.107476015;0.15043423
3/1/2015 5:00;1;2015;3;5;73.09157225;0.022831081;-1.893333308;-10.97165226;0.149945593
3/1/2015 6:00;1;2015;3;6;32.79108499;0.027818003;-1.851666631;-61.73084888;0.154011134
3/1/2015 7:00;1;2015;3;7;34.95308244;0.028043847;-1.828333302;-58.10157884;0.153818299
3/1/2015 8:00;1;2015;3;8;27.87131077;-1.338903253;-1.828333296;-56.49886379;0.154312313
3/1/2015 9:00;1;2015;3;9;14.37350793;-7.018856049;-1.833333297;-63.60404898;0.154088983
3/1/2015 10:00;1;2015;3;10;24.68999637;-6.93770438;-1.176666657;-56.76758957;0.153944573
3/1/2015 11:00;1;2015;3;11;28.34856857;-4.057233659;-1.834999968;-56.83767459;0.153634623
3/1/2015 12:00;1;2015;3;12;41.2675374;-2.602920006;-1.801666643;-44.8977452;0.15309017
3/1/2015 13:00;1;2015;3;13;30.74835345;-1.858601306;-1.788333309;-57.2441;0.153713716
3/1/2015 14:00;1;2015;3;14;26.59806865;-3.600852736;-1.786666637;-60.16444976;0.15360319
3/1/2015 15:00;1;2015;3;15;34.13956814;-1.389645828;-1.811666621;-48.02969505;0.152411967
3/1/2015 16:00;1;2015;3;16;25.53503933;0.036242637;-1.15999998;-60.13142484;0.152793249
3/1/2015 17:00;1;2015;3;17;39.02807105;0.02814508;-1.778333312;-56.71064968;0.15262842
3/1/2015 18:00;1;2015;3;18;32.55778859;0.029116077;-1.771666648;-62.13051942;0.151837782
3/1/2015 19:00;1;2015;3;19;39.64119746;0.027509487;-1.786666641;-55.06610905;0.1522199
3/1/2015 20:00;1;2015;3;20;37.39330769;0.028517033;-1.768333324;-62.46590932;0.15324552
3/1/2015 21:00;1;2015;3;21;41.86244249;0.027727293;-1.828333292;-55.50264432;0.153289544
3/1/2015 22:00;1;2015;3;22;83.92520873;0.023270057;-1.149999938;-1.947160662;0.14961076
3/1/2015 23:00;1;2015;3;23;89.55440953;0.021300106;-1.826666625;0.107362905;0.14967772
4/1/2015 0:00;1;2015;4;0;83.92106069;0.021043946;-1.831666626;0.10719435;0.149420157
4/1/2015 1:00;1;2015;4;1;82.82477277;0.021061008;-1.843333296;0.106675645;0.148947461
4/1/2015 2:00;1;2015;4;2;79.966922;0.021047308;-1.231666652;0.107006175;0.148359667
4/1/2015 3:00;1;2015;4;3;78.87204539;0.021847119;-1.894999975;0.106859285;0.148933927
4/1/2015 4:00;1;2015;4;4;85.71958822;0.020444437;-1.888333307;0.106810555;0.148802147
4/1/2015 5:00;1;2015;4;5;73.61197408;0.022114582;-1.896666642;-11.04570024;0.14996711
4/1/2015 6:00;1;2015;4;6;33.92646154;0.028489613;-1.196666644;-60.790264;0.153933901
4/1/2015 7:00;1;2015;4;7;36.51374455;0.02791018;-1.841666637;-57.58066915;0.15389078
4/1/2015 8:00;1;2015;4;8;31.64828431;-0.39447447;-1.829999963;-56.39770463;0.153470332
4/1/2015 9:00;1;2015;4;9;16.84663612;-9.93577345;-1.886666636;-63.22551842;0.154316975
4/1/2015 10:00;1;2015;4;10;16.98456453;-17.84971401;-1.223333305;-56.16479009;0.153427962
4/1/2015 11:00;1;2015;4;11;7.630483568;-31.39050318;-1.816666649;-55.3446099;0.153408686
4/1/2015 12:00;1;2015;4;12;10.66267701;-37.08309326;-1.799999978;-48.32107989;0.15317193
4/1/2015 13:00;1;2015;4;13;9.646499658;-33.52048689;-1.799999972;-54.39763991;0.154197444
4/1/2015 14:00;1;2015;4;14;12.55419602;-25.05050236;-1.801666645;-56.86241487;0.153461004
4/1/2015 15:00;1;2015;4;15;23.602051;-11.65680402;-1.846666632;-51.69716492;0.152416489
4/1/2015 16:00;1;2015;4;16;31.43856195;-1.051756691;-1.816666629;-56.61064485;0.151740298
4/1/2015 17:00;1;2015;4;17;43.31901226;0.028584697;-1.771666646;-53.2478049;0.150714614
4/1/2015 18:00;1;2015;4;18;40.83501341;0.028949653;-1.098333315;-58.63693492;0.150770304
4/1/2015 19:00;1;2015;4;19;45.7261315;0.02765624;-1.723333357;-52.41542994;0.151454957
4/1/2015 20:00;1;2015;4;20;40.87026202;0.027827613;-1.720000027;-60.01365986;0.153029076
4/1/2015 21:00;1;2015;4;21;48.47244739;0.02788447;-1.736666679;-53.91379007;0.15174148
4/1/2015 22:00;1;2015;4;22;88.61334229;0.022467597;-1.774999976;-1.916277493;0.148855877
4/1/2015 23:00;1;2015;4;23;91.27738317;0.020906788;-1.803333296;0.107485405;0.14943722
5/1/2015 0:00;1;2015;5;0;88.70372912;0.021041173;-1.853333304;0.10748279;0.149197747
5/1/2015 1:00;1;2015;5;1;79.09033655;0.021510825;-1.216666649;0.10722148;0.148934219
5/1/2015 2:00;1;2015;5;2;81.74450849;0.021497091;-1.878333304;0.107087865;0.148747279
5/1/2015 3:00;1;2015;5;3;83.49109777;0.020878133;-1.889999974;0.10743554;0.149671594
5/1/2015 4:00;1;2015;5;4;91.12468338;0.021148047;-1.889999974;0.10745029;0.149463128
5/1/2015 5:00;1;2015;5;5;80.2076733;0.023033207;-1.241666669;-11.16899371;0.15155641
5/1/2015 6:00;1;2015;5;6;39.34868053;0.027830237;-1.828333296;-63.14327927;0.153564587
5/1/2015 7:00;1;2015;5;7;44.38079907;0.02802635;-1.804999967;-57.04112403;0.152721753
5/1/2015 8:00;1;2015;5;8;45.51617902;-0.273224065;-1.791666635;-55.2007899;0.152650217
5/1/2015 9:00;1;2015;5;9;39.96264197;-10.30220092;-1.798333303;-63.00067819;0.15322272
5/1/2015 10:00;1;2015;5;10;44.92093347;-18.17979639;-1.161666614;-52.68016987;0.152812344
5/1/2015 11:00;1;2015;5;11;31.55896478;-32.61255;-1.823333295;-55.39575456;0.152250494
5/1/2015 12:00;1;2015;5;12;20.29361784;-38.6199934;-1.806666632;-54.70830002;0.152924306
5/1/2015 13:00;1;2015;5;13;26.61674563;-34.59589675;-1.838333295;-54.61487497;0.153825504
5/1/2015 14:00;1;2015;5;14;27.96418422;-25.52789837;-1.801666625;-59.23388487;0.153126
5/1/2015 15:00;1;2015;5;15;42.25516361;-9.616144015;-1.833333293;-58.89525979;0.15155105
5/1/2015 16:00;1;2015;5;16;52.61709633;-0.539220129;-1.186666629;-59.99185975;0.15155423
5/1/2015 17:00;1;2015;5;17;51.14008471;0.02951373;-1.746666666;-62.6543937;0.152072071
5/1/2015 18:00;1;2015;5;18;50.3841898;0.0293452;-1.718333348;-61.89484469;0.15174188
5/1/2015 19:00;1;2015;5;19;55.77647559;0.028535723;-1.738333341;-61.39696465;0.153237304
5/1/2015 20:00;1;2015;5;20;60.20532773;0.02919446;-1.74666667;-61.84185963;0.151763941
5/1/2015 21:00;1;2015;5;21;56.56659699;0.028516607;-1.773333317;-61.99860458;0.152305857
5/1/2015 22:00;1;2015;5;22;106.1232893;0.023170115;-1.778333316;-1.900478991;0.148259387
5/1/2015 23:00;1;2015;5;23;95.57720743;0.021232629;-1.801666625;0.10722304;0.148599157
6/1/2015 0:00;1;2015;6;0;88.01958345;0.02192827;-1.166666625;0.10777836;0.14989122
6/1/2015 1:00;1;2015;6;1;85.17106107;0.021259897;-1.863333301;0.10788064;0.150347321
6/1/2015 2:00;1;2015;6;2;83.8109122;0.020908855;-1.829999963;0.107162545;0.148683113
6/1/2015 3:00;1;2015;6;3;82.83906326;0.02035583;-1.866666637;0.10729167;0.149534613
6/1/2015 4:00;1;2015;6;4;88.21605275;0.021006354;-1.223333317;0.10718788;0.149398286
6/1/2015 5:00;1;2015;6;5;78.31597688;0.022714389;-1.851666631;-11.08445962;0.14987109
6/1/2015 6:00;1;2015;6;6;50.8920166;0.028610597;-1.813333289;-64.22607969;0.154671533
6/1/2015 7:00;1;2015;6;7;54.23974132;0.02812319;-1.816666625;-63.82539876;0.154538817
6/1/2015 8:00;1;2015;6;8;49.6722429;-1.207544742;-1.171666636;-61.42636369;0.154807457
6/1/2015 9:00;1;2015;6;9;30.67216422;-8.902673383;-1.833333297;-61.90589956;0.15478229
6/1/2015 10:00;1;2015;6;10;33.15578747;-17.15494175;-1.813333301;-57.60304;0.15296425
6/1/2015 11:00;1;2015;6;11;30.4741364;-32.62477665;-1.826666651;-55.52244981;0.152976581
6/1/2015 12:00;1;2015;6;12;35.96763369;-37.90177657;-1.811666639;-48.82362474;0.153248323
6/1/2015 13:00;1;2015;6;13;27.50960649;-34.10614344;-1.799999972;-59.04618975;0.15318298
6/1/2015 14:00;1;2015;6;14;18.59695477;-25.61073664;-1.814999972;-59.72197959;0.153552077
6/1/2015 15:00;1;2015;6;15;37.05102072;-6.448485029;-1.786666637;-59.7612449;0.153770817
6/1/2015 16:00;1;2015;6;16;53.28096139;-1.038089997;-1.138333293;-60.1714599;0.153682492
6/1/2015 17:00;1;2015;6;17;56.76404133;0.028896003;-1.749999998;-62.43678932;0.15264597
6/1/2015 18:00;1;2015;6;18;59.46366507;0.029183777;-1.721666684;-63.0534694;0.153076788
6/1/2015 19:00;1;2015;6;19;57.0796449;0.02966622;-1.720000015;-62.70962378;0.152854903
6/1/2015 20:00;1;2015;6;20;59.447299;0.029439923;-1.723333355;-62.4241593;0.153243747
6/1/2015 21:00;1;2015;6;21;69.1500981;0.02771875;-1.763333319;-55.30150941;0.152530704
6/1/2015 22:00;1;2015;6;22;112.994763;0.022577537;-1.766666653;-1.889481709;0.149473324
6/1/2015 23:00;1;2015;6;23;93.96209259;0.021459353;-1.761666655;0.106784;0.149070717
7/1/2015 0:00;1;2015;7;0;86.33135656;0.020814487;-1.799999956;0.107316815;0.149996663
7/1/2015 1:00;1;2015;7;1;83.75641588;0.021165001;-1.156666596;0.107490415;0.150092336
7/1/2015 2:00;1;2015;7;2;81.79242795;0.021551063;-1.806666624;0.107421465;0.151023667
7/1/2015 3:00;1;2015;7;3;81.04708036;0.020956036;-1.819999961;0.10745175;0.150194832
7/1/2015 4:00;1;2015;7;4;88.40738678;0.021455988;-1.851666635;0.10721242;0.150161108
7/1/2015 5:00;1;2015;7;5;77.23774697;0.022682879;-1.81833329;-11.19847956;0.150527446
7/1/2015 6:00;1;2015;7;6;66.49416758;0.02793057;-1.745000005;-64.35598316;0.153157058
7/1/2015 7:00;1;2015;7;7;97.58320948;0.029033963;-1.083333327;-63.62012946;0.152604114
7/1/2015 8:00;1;2015;7;8;113.0355467;-0.675686373;-1.766666663;-63.60137876;0.153282569
7/1/2015 9:00;1;2015;7;9;150.6955917;-4.659949708;-1.788333311;-63.8713885;0.152217407
7/1/2015 10:00;1;2015;7;10;137.0949579;-16.46401499;-1.786666653;-62.17391974;-21.46258077
7/1/2015 11:00;1;2015;7;11;114.7708715;-25.78107464;-1.755000001;-59.16430003;-43.68438333
7/1/2015 12:00;1;2015;7;12;115.0853438;-27.15995378;-1.811666633;-58.56167011;-42.71052647
7/1/2015 13:00;1;2015;7;13;120.8215563;-24.95977758;-1.808333307;-59.04316502;-43.23188337
7/1/2015 14:00;1;2015;7;14;103.6779184;-15.55920466;-1.764999986;-59.48470503;-43.52270317
7/1/2015 15:00;1;2015;7;15;106.592961;-6.946707022;-1.75666666;-59.76600501;-43.95408319
7/1/2015 16:00;1;2015;7;16;119.9169753;-0.761215126;-1.096666666;-60.26261514;-44.14509322
7/1/2015 17:00;1;2015;7;17;85.23677286;0.03296411;-1.716666687;-60.57229989;-44.4733366
7/1/2015 18:00;1;2015;7;18;53.8242431;0.032894333;-1.715000026;-60.84163475;-44.71326669
7/1/2015 19:00;1;2015;7;19;59.23078677;0.03264342;-1.716666693;-53.18575509;-44.12965654
7/1/2015 20:00;1;2015;7;20;46.81648375;0.03276984;-1.735000016;-61.01237926;-44.7660169
7/1/2015 21:00;1;2015;7;21;43.83213654;0.032747513;-1.81499996;-59.99634012;-43.87191327
7/1/2015 22:00;1;2015;7;22;79.58861129;0.02864248;-1.82166663;-1.897853401;-46.63499692
7/1/2015 23:00;1;2015;7;23;63.19351686;0.02744616;-1.831666628;0.1094506;-47.8887633
8/1/2015 0:00;1;2015;8;0;53.45852547;0.026874656;-1.809999958;1.396549826;-47.7286733
8/1/2015 1:00;1;2015;8;1;51.66873255;0.027324793;-1.149999936;1.449815698;-47.68659992
8/1/2015 2:00;1;2015;8;2;48.84094219;0.02832201;-1.798333301;1.463186949;-48.85822671
8/1/2015 3:00;1;2015;8;3;48.67623049;0.027665713;-1.803333304;1.454184602;-47.88793647
8/1/2015 4:00;1;2015;8;4;56.89131069;0.027517897;-1.803333296;0.20092486;-48.66336009
8/1/2015 5:00;1;2015;8;5;52.74169839;0.02839184;-1.761666665;-2.960993805;-49.1624368
8/1/2015 6:00;1;2015;8;6;37.64914042;0.03203007;-1.761666659;-58.20580631;-45.50414969
8/1/2015 7:00;1;2015;8;7;62.66083034;0.032034203;-1.72500002;-61.9696195;-45.52562345
8/1/2015 8:00;1;2015;8;8;91.2508742;-0.929768231;-1.761666663;-60.72822463;-44.25477314
8/1/2015 9:00;1;2015;8;9;123.6354179;-5.616825318;-13.75666658;-61.77905445;-45.15939636
8/1/2015 10:00;1;2015;8;10;142.013413;-8.922082392;-21.59000034;-63.08549932;-46.57880319
8/1/2015 11:00;1;2015;8;11;162.9343919;-17.22246769;-21.36500012;-62.33169409;-45.62394009
8/1/2015 12:00;1;2015;8;12;171.3479874;-7.172500352;-20.24166667;-62.27666442;-45.46435998
8/1/2015 13:00;1;2015;8;13;160.4716872;-10.14224671;-16.88166666;-62.17236989;-45.61122341
8/1/2015 14:00;1;2015;8;14;117.6877618;-16.30872238;-12.87;-60.92383512;-44.50460644
8/1/2015 15:00;1;2015;8;15;115.4253489;-6.771635004;-9.615000137;-60.57000504;-44.01370366
8/1/2015 16:00;1;2015;8;16;120.4870944;-1.259065193;-7.558333397;-60.14838492;-43.83728682
8/1/2015 17:00;1;2015;8;17;101.8346091;0.0335675;-5.753333338;-61.25064468;-44.78468005
8/1/2015 18:00;1;2015;8;18;72.44601142;0.033411703;-3.994999997;-60.82200966;-44.44100984
8/1/2015 19:00;1;2015;8;19;64.62795925;0.033149697;-2.35;-53.92355483;-44.96761653
8/1/2015 20:00;1;2015;8;20;8.516700314;0.034842133;37.47333317;-63.53262959;-47.18122018
8/1/2015 21:00;1;2015;8;21;6.121917542;0.036299733;37.40333392;-63.38933907;-47.86085994
8/1/2015 22:00;1;2015;8;22;62.58407951;0.032219993;22.38166726;-1.962749097;-47.50360311
8/1/2015 23:00;1;2015;8;23;72.25429974;0.02818628;-0.519999965;0.10962879;-47.99239992
9/1/2015 0:00;1;2015;9;0;54.82661546;0.027126653;-1.163333267;0.10883964;-48.62807674
9/1/2015 1:00;1;2015;9;1;45.91940778;0.02724974;-1.153333314;0.10900516;-51.06076005
9/1/2015 2:00;1;2015;9;2;47.45425467;0.027462183;-0.489999924;0.109253035;-49.34557336
9/1/2015 3:00;1;2015;9;3;45.27946253;0.028506747;-1.158333315;0.10946316;-51.11485341
9/1/2015 4:00;1;2015;9;4;51.8110593;0.02838836;-0.50333332;0.10951923;-51.07588005
9/1/2015 5:00;1;2015;9;5;54.10150222;0.02774565;-1.133333273;-3.290333792;-50.8288566
9/1/2015 6:00;1;2015;9;6;46.10941966;0.03219031;-1.091666671;-58.65069467;-49.1370299
9/1/2015 7:00;1;2015;9;7;59.50169695;0.033224217;-0.488333301;-64.23043944;-47.81400305
9/1/2015 8:00;1;2015;9;8;100.761643;-0.827766597;-1.15333333;-63.94577897;-47.60916977
9/1/2015 9:00;1;2015;9;9;108.5862788;-5.429084015;-1.139999991;-63.90159849;-47.3647103
9/1/2015 10:00;1;2015;9;10;114.3915916;-9.234250998;-1.163333307;-62.42519938;-45.88476671
9/1/2015 11:00;1;2015;9;11;138.870763;-11.69159606;-0.481666654;-61.03235461;-44.44510695
9/1/2015 12:00;1;2015;9;12;124.3550536;-8.099819748;-1.798333307;-59.43567003;-42.98148346
9/1/2015 13:00;1;2015;9;13;123.9204784;-11.80732236;-1.148333293;-58.81041012;-42.08799674
9/1/2015 14:00;1;2015;9;14;91.19201393;-6.434748359;-1.773333315;-58.8192098;-42.21457342
9/1/2015 15:00;1;2015;9;15;85.03827871;-3.869765981;-1.788333299;-58.75507495;-42.19611988
9/1/2015 16:00;1;2015;9;16;89.26059189;-0.323226577;-1.811666631;-58.92918491;-42.33500977
9/1/2015 17:00;1;2015;9;17;73.73180758;0.03175783;-1.768333318;-59.38444481;-42.88791688
9/1/2015 18:00;1;2015;9;18;51.59313329;0.032632823;-1.730000017;-60.69424483;-43.83739999
9/1/2015 19:00;1;2015;9;19;47.55306743;0.031863167;-1.741666673;-54.82748009;-36.62192419
9/1/2015 20:00;1;2015;9;20;49.07891283;0.030549957;-1.764999992;-62.50487919;-19.35740877
9/1/2015 21:00;1;2015;9;21;48.47257382;0.030612433;-1.156666646;-63.33792915;-14.28262515
9/1/2015 22:00;1;2015;9;22;108.5718092;0.022936061;-1.803333298;-1.996923872;0.15161958
9/1/2015 23:00;1;2015;9;23;95.02938601;0.021380736;-1.819999971;0.10666814;0.152536597
10/1/2015 0:00;1;2015;10;0;86.21666183;0.021669409;-1.854999969;0.10671988;0.15174588
10/1/2015 1:00;1;2015;10;1;87.02974625;0.021142506;-1.87166664;0.106906011;0.152618316
10/1/2015 2:00;1;2015;10;2;85.81062508;0.02209132;-1.216666649;0.107032535;0.153548731
10/1/2015 3:00;1;2015;10;3;84.9156189;0.021152425;-1.866666637;0.106591115;0.153
10/1/2015 4:00;1;2015;10;4;87.69750442;0.021374857;-1.856666632;0.10676601;0.152041187
10/1/2015 5:00;1;2015;10;5;74.09521419;0.023295185;-1.8183333;-11.05185611;-7.870486602
10/1/2015 6:00;1;2015;10;6;36.63331394;0.03221372;-1.148333271;-63.01610476;-39.41403062
10/1/2015 7:00;1;2015;10;7;38.91424653;0.032473687;-1.786666643;-56.14129423;-44.07506529
10/1/2015 8:00;1;2015;10;8;34.33498287;-0.234130285;-1.783333313;-54.90239493;-44.80733687
10/1/2015 9:00;1;2015;10;9;4.994384986;-4.998075998;-1.794999969;-60.62261957;-44.52282995
10/1/2015 10:00;1;2015;10;10;15.40550065;-8.89313453;-1.829999965;-55.32120997;-29.4372399
10/1/2015 11:00;1;2015;10;11;9.624783074;-8.994963169;-1.826666635;-54.87195975;-42.79920605
10/1/2015 12:00;1;2015;10;12;21.97785223;-12.94997292;-1.143333298;-48.30275993;-36.43853931
10/1/2015 13:00;1;2015;10;13;11.73730498;-17.83194941;-1.8433333;-55.95122484;-33.74558937
10/1/2015 14:00;1;2015;10;14;4.733436198;-4.549755539;-1.828333298;-57.44513512;-40.97143033
10/1/2015 15:00;1;2015;10;15;8.428974635;-1.871758872;-1.811666635;-52.10805511;-40.58550669
10/1/2015 16:00;1;2015;10;16;16.8145097;-0.26450149;-1.836666631;-58.20765483;-42.0149332
10/1/2015 17:00;1;2015;10;17;22.62137147;0.032330847;-1.776666645;-53.37050997;-42.14540653
10/1/2015 18:00;1;2015;10;18;20.3703506;0.03218825;-1.778333318;-58.14316502;-42.1646136
10/1/2015 19:00;1;2015;10;19;35.8429995;0.030939917;-1.755000003;-52.30042982;-34.75614003
10/1/2015 20:00;1;2015;10;20;38.67944024;0.030869473;-1.128333342;-56.18884513;-26.23227704
10/1/2015 21:00;1;2015;10;21;43.75627718;0.030128383;-1.753333328;-52.66481991;-21.74714238
10/1/2015 22:00;1;2015;10;22;104.104367;0.022043353;-1.720000019;-1.823955388;0.151187559
10/1/2015 23:00;1;2015;10;23;93.92809244;0.021826844;-1.741666673;0.10703011;0.151436834
11/1/2015 0:00;1;2015;11;0;86.09075038;0.020504091;-1.746666666;0.106773765;0.152417461
11/1/2015 1:00;1;2015;11;1;86.24063416;0.020380314;-1.763333327;0.10730784;0.15210162
11/1/2015 2:00;1;2015;11;2;85.02656212;0.019770083;-1.743333342;0.10736732;0.151188567
11/1/2015 3:00;1;2015;11;3;83.17820803;0.020115376;-1.761666667;0.106849209;0.151501657
11/1/2015 4:00;1;2015;11;4;85.23689295;0.020643718;-1.774999994;0.106554185;0.151083641
11/1/2015 5:00;1;2015;11;5;71.34310499;0.022510034;-1.096666638;-11.0279043;-7.744317895
11/1/2015 6:00;1;2015;11;6;20.52576013;0.030563947;-1.771666646;-61.03250478;-37.33587972
11/1/2015 7:00;1;2015;11;7;15.13200086;0.031475893;-1.763333323;-55.11820024;-42.48830697
11/1/2015 8:00;1;2015;11;8;8.992223708;-0.172721292;-1.774999982;-54.40559018;-43.81870003
11/1/2015 9:00;1;2015;11;9;-1.61854616;-2.258953196;-1.74333334;-58.9806352;-42.95729987
11/1/2015 10:00;1;2015;11;10;12.68983152;-5.72858601;-1.759999992;-52.52417971;-27.59533356
11/1/2015 11:00;1;2015;11;11;14.84230447;-6.87222666;-1.78166664;-48.42952074;-39.15911187
11/1/2015 12:00;1;2015;11;12;74.45276146;-11.92014078;-1.751666663;0.244925475;-22.27513569
11/1/2015 13:00;1;2015;11;13;44.43349733;-30.02492675;-1.745000005;0.11087773;-36.83338126
11/1/2015 14:00;1;2015;11;14;28.09368499;-27.56206007;-1.768333316;0.111017385;-40.25138995
11/1/2015 15:00;1;2015;11;15;38.38888515;-16.13570479;-1.799999952;0.111030635;-40.03950672
11/1/2015 16:00;1;2015;11;16;65.46745148;-2.437448157;-1.834999978;0.110515575;-41.35979328
11/1/2015 17:00;1;2015;11;17;72.69967677;0.027414317;-2.641666651;0.11078305;-43.43745321
11/1/2015 18:00;1;2015;11;18;75.21988996;0.026427173;-1.66000003;0.110716244;-43.75251999
11/1/2015 19:00;1;2015;11;19;94.65167415;0.02504378;-1.676666695;0.110213126;-27.4831135
11/1/2015 20:00;1;2015;11;20;88.59680163;0.024845342;-1.695000013;0.110289575;-35.32518699
11/1/2015 21:00;1;2015;11;21;102.1469123;0.023992553;-1.726666681;0.110347585;-15.39617766
11/1/2015 22:00;1;2015;11;22;107.7523507;0.021770609;-1.761666655;0.109928371;0.152158666
11/1/2015 23:00;1;2015;11;23;94.5204333;0.0220421;-1.768333326;0.109326895;0.15119186
12/1/2015 0:00;1;2015;12;0;87.62178879;0.021404193;-1.799999968;0.109385155;0.15156433
12/1/2015 1:00;1;2015;12;1;85.5319266;0.022186745;-1.806666636;0.10908304;0.151341744
12/1/2015 2:00;1;2015;12;2;84.11669591;0.02177181;-1.804999961;0.10928935;0.151437854
12/1/2015 3:00;1;2015;12;3;83.76870359;0.021008347;-1.816666625;0.109780625;0.151195407
12/1/2015 4:00;1;2015;12;4;93.79937198;0.021292732;-1.801666639;0.109552705;0.15216848
12/1/2015 5:00;1;2015;12;5;94.25628765;0.022423591;-1.783333301;0.109430106;-8.000517057
12/1/2015 6:00;1;2015;12;6;105.0055547;0.025660063;-1.720000029;0.11074971;-44.78049354
12/1/2015 7:00;1;2015;12;7;146.5958022;0.026302148;-1.713333357;0.11110601;-47.28308665
12/1/2015 8:00;1;2015;12;8;162.2060987;-0.5273258;-1.725000004;0.111475855;-45.1999368
12/1/2015 9:00;1;2015;12;9;165.1698863;-10.29417503;-1.799999952;0.11231478;-47.40255992
12/1/2015 10:00;1;2015;12;10;183.7310575;-19.02228133;-1.799999952;0.11169159;-35.92638183
12/1/2015 11:00;1;2015;12;11;174.9628098;-34.50809342;-1.799999952;0.11161831;-35.59031538
12/1/2015 12:00;1;2015;12;12;157.7528188;-39.73632828;-1.799999952;0.11249165;-42.69857667
12/1/2015 13:00;1;2015;12;13;165.1547451;-33.37094523;-1.799999952;0.11243641;-42.55601018
12/1/2015 14:00;1;2015;12;14;153.8325071;-22.86963298;-1.799999952;0.11190655;-42.72605349
12/1/2015 15:00;1;2015;12;15;169.580883;-8.711379584;-1.799999952;0.156854579;-43.56623325
12/1/2015 16:00;1;2015;12;16;174.6184596;-0.25174215;-1.799999952;0.11104289;-44.51955338
12/1/2015 17:00;1;2015;12;17;163.0668294;0.026408247;-1.799999952;0.110151181;-37.94283279
12/1/2015 18:00;1;2015;12;18;120.1286228;0.02634639;-1.799999952;0.11026135;-45.46824004
